Year	Day	Time	OutHum	WindSpeed	Rain	SolarRad	TempOut	Consumption
2015	232	16	68	10	0	252	28	5855.17
2015	232	16.125	69	9.8	-0	222.7	27.78	5873.7
2015	232	16.25	69	9.7	0	204.5	27.56	5907.13
2015	232	16.375	70	9.8	0	192.3	27.34	5950.73
2015	232	16.5	70	10	0	181	27.11	5999.75
2015	232	16.625	70	10.4	-0	166.4	26.88	6049.45
2015	232	16.75	71	11	0	148.5	26.64	6095.09
2015	232	16.875	72	11.6	0	128.3	26.4	6131.94
2015	232	17	73	12	0	107	26.17	6155.26
2015	232	17.125	74	12.1	-0	85.6	25.95	6161.51
2015	232	17.25	74	12.1	0	65.4	25.74	6151.97
2015	232	17.375	74	12	0	47.7	25.55	6129.11
2015	232	17.5	75	12	0	34	25.39	6095.42
2015	232	17.625	76	12.1	-0	25.1	25.25	6053.36
2015	232	17.75	76	12.4	0	19.8	25.12	6005.43
2015	232	17.875	76	12.7	0	16.6	25	5954.1
2015	232	18	77	13	0	14	24.89	5901.85
2015	232	18.125	78	13.3	-0	10.7	24.77	5850.82
2015	232	18.25	79	13.6	0	7.1	24.66	5801.85
2015	232	18.375	80	13.8	0	3.6	24.59	5755.45
2015	232	18.5	80	14	0	1	24.56	5712.11
2015	232	18.625	80	14.1	-0	-0.4	24.59	5672.34
2015	232	18.75	79	14.1	0	-0.7	24.66	5636.65
2015	232	18.875	78	13.8	0	-0.4	24.77	5605.54
2015	232	19	78	13	0	0	24.89	5579.52
2015	232	19.125	78	11.8	-0	0.2	25.02	5557.83
2015	232	19.25	77	10.4	0	0.2	25.13	5534.68
2015	232	19.375	76	9	0	0.1	25.22	5503.02
2015	232	19.5	76	8	0	0	25.28	5455.81
2015	232	19.625	76	7.5	-0	-0.1	25.3	5386
2015	232	19.75	76	7.4	0	-0.1	25.27	5286.53
2015	232	19.875	76	7.6	0	-0.1	25.21	5150.36
2015	232	20	76	8	0	0	25.11	4970.44
2015	232	20.125	77	8.4	-0	0	24.98	4742.79
2015	232	20.25	78	8.7	0	0	24.84	4475.68
2015	232	20.375	79	8.9	0	-0	24.71	4180.43
2015	232	20.5	79	9	0	0	24.61	3868.36
2015	232	20.625	79	8.9	-0	0	24.56	3550.81
2015	232	20.75	79	8.6	0	-0	24.55	3239.12
2015	232	20.875	79	8.3	0	-0	24.57	2944.61
2015	232	21	78	8	0	0	24.61	2678.62
2015	232	21.125	77	7.8	-0	0	24.65	2450.05
2015	232	21.25	77	7.6	0	0	24.7	2258.16
2015	232	21.375	77	7.4	0	-0	24.74	2099.8
2015	232	21.5	77	7	0	0	24.78	1971.82
2015	232	21.625	76	6.5	-0	0	24.81	1871.05
2015	232	21.75	76	5.8	0	-0	24.81	1794.35
2015	232	21.875	76	5	0	-0	24.77	1738.56
2015	232	22	77	4	0	0	24.67	1700.53
2015	232	22.125	78	2.9	-0	0	24.5	1677.15
2015	232	22.25	80	1.7	0	0	24.27	1665.55
2015	232	22.375	82	0.7	0	-0	24.02	1662.89
2015	232	22.5	83	0	0	0	23.78	1666.36
2015	232	22.625	84	-0.3	-0	0	23.57	1673.13
2015	232	22.75	84	-0.3	0	-0	23.39	1680.37
2015	232	22.875	84	-0.2	0	-0	23.24	1685.26
2015	232	23	85	0	0	0	23.11	1684.97
2015	232	23.125	85	0.1	-0	0	23.01	1677.44
2015	232	23.25	86	0.1	0	0	22.93	1663.69
2015	232	23.375	87	0.1	0	-0	22.87	1645.48
2015	232	23.5	87	0	0	0	22.83	1624.57
2015	232	23.625	87	-0	-0	0	22.81	1602.73
2015	232	23.75	87	0	0	-0	22.8	1581.74
2015	232	23.875	87	0	0	-0	22.79	1563.36
2015	233	0	87	0	0	0	22.78	1549.37
2015	233	0.125	87	-0	-0	0	22.75	1541.05
2015	233	0.25	88	0	0	0	22.69	1537.76
2015	233	0.375	88	0	0	-0	22.61	1538.37
2015	233	0.5	89	0	0	0	22.5	1541.75
2015	233	0.625	90	-0	-0	0	22.36	1546.78
2015	233	0.75	91	0	0	-0	22.2	1552.33
2015	233	0.875	92	0	0	0	22.04	1557.28
2015	233	1	92	0	0	0	21.89	1560.49
2015	233	1.125	93	-0	0	-0	21.78	1561.16
2015	233	1.25	93	0	0	0	21.69	1559.79
2015	233	1.375	93	0	0	0	21.62	1557.18
2015	233	1.5	93	0	0	0	21.56	1554.14
2015	233	1.625	93	-0	0	-0	21.5	1551.47
2015	233	1.75	93	0	0	0	21.43	1549.99
2015	233	1.875	93	0	0	0	21.36	1550.5
2015	233	2	94	0	0	0	21.28	1553.82
2015	233	2.125	95	-0	0	-0	21.18	1560.38
2015	233	2.25	95	0	0	0	21.06	1569.15
2015	233	2.375	95	0	0	0	20.94	1578.72
2015	233	2.5	96	0	0	0	20.83	1587.69
2015	233	2.625	97	-0	0	-0	20.74	1594.64
2015	233	2.75	97	0	0	0	20.66	1598.18
2015	233	2.875	97	0	0	0	20.6	1596.9
2015	233	3	97	0	0	0	20.56	1589.39
2015	233	3.125	97	-0	0	-0	20.53	1575.18
2015	233	3.25	97	0	0	0	20.52	1557.52
2015	233	3.375	97	0	0	0	20.51	1540.61
2015	233	3.5	97	0	0	0	20.5	1528.63
2015	233	3.625	97	-0	0	-0	20.47	1525.77
2015	233	3.75	97	-0.1	0	0	20.43	1536.23
2015	233	3.875	97	-0.1	0	0	20.38	1564.19
2015	233	4	96	0	0	0	20.33	1613.84
2015	233	4.125	95	0.3	0	-0	20.28	1687.79
2015	233	4.25	94	0.6	0	0	20.23	1782.29
2015	233	4.375	94	0.9	0	0	20.19	1892.03
2015	233	4.5	94	1	0	0	20.17	2011.68
2015	233	4.625	95	0.9	0	-0	20.17	2135.92
2015	233	4.75	96	0.6	0	0	20.18	2259.44
2015	233	4.875	97	0.3	0	0	20.19	2376.91
2015	233	5	98	0	0	0	20.17	2483
2015	233	5.125	98	-0.1	0	-0	20.12	2574.44
2015	233	5.25	98	-0.1	0	0	20.06	2656.12
2015	233	5.375	98	-0	0	0	19.99	2734.99
2015	233	5.5	98	0	0	0	19.94	2817.98
2015	233	5.625	98	0	0	-0.1	19.91	2912.03
2015	233	5.75	98	0	0	-0.1	19.89	3024.08
2015	233	5.875	98	-0	0	-0.1	19.87	3161.07
2015	233	6	99	0	0	0	19.83	3329.93
2015	233	6.125	100	0	0	0.3	19.77	3534.81
2015	233	6.25	100	0	0	1.3	19.7	3768.66
2015	233	6.375	100	0	0	3.7	19.62	4021.62
2015	233	6.5	100	0	0	8	19.56	4283.84
2015	233	6.625	100	-0	0	14.6	19.52	4545.47
2015	233	6.75	100	0	0	23.1	19.52	4796.66
2015	233	6.875	100	0	0	32.8	19.57	5027.55
2015	233	7	100	0	0	43	19.67	5228.3
2015	233	7.125	99	-0	0	53.2	19.84	5391.16
2015	233	7.25	98	-0.1	0	64.1	20.05	5516.85
2015	233	7.375	97	-0.1	0	76.4	20.28	5608.18
2015	233	7.5	96	0	0	91	20.5	5667.99
2015	233	7.625	95	0.2	0	108.2	20.7	5699.09
2015	233	7.75	95	0.5	0	126.4	20.88	5704.32
2015	233	7.875	94	0.8	0	143.7	21.05	5686.49
2015	233	8	93	1	0	158	21.22	5648.43
2015	233	8.125	91	1.1	0	168.1	21.41	5593.13
2015	233	8.25	88	1.2	0	175.3	21.61	5524.24
2015	233	8.375	86	1.2	0	181.6	21.81	5445.58
2015	233	8.5	84	1	0	189	22	5360.96
2015	233	8.625	84	0.7	0	200.2	22.18	5274.21
2015	233	8.75	84	0.3	0	220.2	22.39	5189.15
2015	233	8.875	84	0	0	254.9	22.67	5109.59
2015	233	9	84	0	0	310	23.06	5039.35
2015	233	9.125	83	0.2	0	387	23.57	4981.23
2015	233	9.25	82	0.5	0	470.9	24.13	4933.91
2015	233	9.375	81	0.8	0	542.3	24.66	4895.05
2015	233	9.5	79	1	0	582	25.06	4862.32
2015	233	9.625	78	1	0	576.8	25.26	4833.38
2015	233	9.75	76	0.7	0	538.1	25.32	4805.9
2015	233	9.875	74	0.3	0	483.6	25.32	4777.53
2015	233	10	73	0	0	431	25.33	4745.93
2015	233	10.125	72	-0.2	0	394.5	25.43	4709.41
2015	233	10.25	71	-0.2	0	375.6	25.58	4668.83
2015	233	10.375	70	-0.1	0	372.4	25.75	4625.67
2015	233	10.5	70	0	0	383	25.89	4581.44
2015	233	10.625	70	0.2	0	405.9	25.98	4537.62
2015	233	10.75	69	0.5	0	440.2	26.05	4495.71
2015	233	10.875	68	0.8	0	485.4	26.17	4457.21
2015	233	11	67	1	0	541	26.39	4423.61
2015	233	11.125	66	1.1	0	605	26.75	4396.17
2015	233	11.25	65	1.1	0	670.4	27.21	4375.2
2015	233	11.375	64	1	0	728.8	27.69	4360.8
2015	233	11.5	63	1	0	772	28.11	4353.05
2015	233	11.625	62	1	0	794.2	28.43	4352.03
2015	233	11.75	61	1	0	800.8	28.68	4357.84
2015	233	11.875	60	1	0	799.7	28.89	4370.55
2015	233	12	60	1	0	799	29.11	4390.26
2015	233	12.125	60	1	0	805.1	29.37	4416.86
2015	233	12.25	60	1	0	817.7	29.64	4449.51
2015	233	12.375	60	1	0	835	29.89	4487.18
2015	233	12.5	59	1	0	855	30.06	4528.84
2015	233	12.625	59	1	0	875.2	30.13	4573.46
2015	233	12.75	58	1	0	890	30.13	4620.02
2015	233	12.875	57	1	0	893	30.11	4667.48
2015	233	13	56	1	0	878	30.11	4714.81
2015	233	13.125	55	1	0	840.9	30.16	4761.22
2015	233	13.25	55	1	0	787.4	30.24	4806.86
2015	233	13.375	55	1	0	725.4	30.31	4852.12
2015	233	13.5	55	1	0	663	30.33	4897.37
2015	233	13.625	55	1	0	607.3	30.29	4943
2015	233	13.75	54	1	0	562.4	30.22	4989.4
2015	233	13.875	54	1	0	531.8	30.15	5036.95
2015	233	14	54	1	0	519	30.11	5086.04
2015	233	14.125	54	1	0	525.3	30.15	5136.83
2015	233	14.25	54	1	0	544.3	30.25	5188.64
2015	233	14.375	54	1	0	567.4	30.41	5240.57
2015	233	14.5	54	1	0	586	30.61	5291.72
2015	233	14.625	53	0.9	0	593.2	30.85	5341.2
2015	233	14.75	53	0.9	0	588.7	31.06	5388.11
2015	233	14.875	53	0.9	0	573.9	31.19	5431.54
2015	233	15	53	1	0	550	31.17	5470.6
2015	233	15.125	53	1.2	0	518.6	30.96	5504.86
2015	233	15.25	53	1.5	0	481.6	30.64	5535.79
2015	233	15.375	54	1.8	0	441.3	30.31	5565.31
2015	233	15.5	55	2	0	400	30.06	5595.36
2015	233	15.625	56	2.1	0	359.7	29.96	5627.88
2015	233	15.75	57	2.2	0	322.3	29.94	5664.8
2015	233	15.875	58	2.5	0	289.5	29.93	5708.06
2015	233	16	60	3	0	263	29.83	5759.58
2015	233	16.125	61	3.8	0	244.1	29.59	5820.27
2015	233	16.25	62	4.9	0	232.4	29.23	5886.87
2015	233	16.375	63	6	0	227	28.81	5955.11
2015	233	16.5	64	7	0	227	28.39	6020.69
2015	233	16.625	65	7.7	0	230.9	28.02	6079.34
2015	233	16.75	67	8	0	235.3	27.71	6126.77
2015	233	16.875	68	8.1	0	236	27.46	6158.69
2015	233	17	69	8	0	229	27.28	6170.82
2015	233	17.125	69	7.7	0	211.5	27.15	6160.28
2015	233	17.25	69	7.4	0	186.1	27.06	6129.83
2015	233	17.375	69	7.1	0	156.6	26.96	6083.62
2015	233	17.5	69	7	0	127	26.83	6025.81
2015	233	17.625	69	7.1	0	100.3	26.64	5960.56
2015	233	17.75	70	7.4	0	77.2	26.4	5892.04
2015	233	17.875	71	7.7	0	57.5	26.12	5824.4
2015	233	18	72	8	0	41	25.83	5761.8
2015	233	18.125	73	8.1	0	27.6	25.54	5707.43
2015	233	18.25	74	8.1	0	17	25.26	5660.53
2015	233	18.375	75	8	0	9.2	25.02	5619.38
2015	233	18.5	76	8	0	4	24.83	5582.25
2015	233	18.625	76	8	0	1.1	24.72	5547.42
2015	233	18.75	76	8	0	-0.1	24.66	5513.17
2015	233	18.875	76	8	0	-0.3	24.63	5477.76
2015	233	19	76	8	0	0	24.61	5439.48
2015	233	19.125	76	8	0	0.2	24.57	5396.24
2015	233	19.25	76	8	0	0.2	24.52	5344.55
2015	233	19.375	76	8	0	0.1	24.47	5280.56
2015	233	19.5	76	8	0	0	24.44	5200.42
2015	233	19.625	76	8	0	-0	24.44	5100.29
2015	233	19.75	76	8	0	0	24.45	4976.32
2015	233	19.875	76	8	0	0	24.45	4824.65
2015	233	20	76	8	0	0	24.44	4641.45
2015	233	20.125	77	8.1	0	-0	24.41	4424.89
2015	233	20.25	77	8.1	0	0	24.37	4181.26
2015	233	20.375	77	8.1	0	0	24.32	3918.87
2015	233	20.5	77	8	0	0	24.28	3646.02
2015	233	20.625	77	7.8	0	-0	24.26	3371.04
2015	233	20.75	77	7.6	0	0	24.26	3102.23
2015	233	20.875	77	7.3	0	0	24.27	2847.9
2015	233	21	76	7	0	0	24.28	2616.37
2015	233	21.125	76	6.6	0	-0	24.28	2414.22
2015	233	21.25	76	6.3	0	0	24.27	2241.1
2015	233	21.375	76	6.1	0	0	24.25	2094.95
2015	233	21.5	76	6	0	0	24.22	1973.68
2015	233	21.625	76	6.2	0	-0	24.18	1875.23
2015	233	21.75	77	6.5	0	0	24.12	1797.53
2015	233	21.875	78	6.8	0	0	24.06	1738.51
2015	233	22	78	7	0	0	24	1696.09
2015	233	22.125	78	7	0	-0	23.95	1668.1
2015	233	22.25	78	7	0	0	23.9	1651.98
2015	233	22.375	78	7	0	0	23.86	1645.09
2015	233	22.5	78	7	0	0	23.83	1644.77
2015	233	22.625	78	7.2	0	-0	23.81	1648.36
2015	233	22.75	78	7.4	0	0	23.8	1653.21
2015	233	22.875	78	7.4	0	0	23.79	1656.66
2015	233	23	78	7	0	0	23.78	1656.07
2015	233	23.125	79	6	0	-0	23.77	1649.47
2015	233	23.25	80	4.7	0	0	23.75	1637.65
2015	233	23.375	81	3.3	0	0	23.7	1622.11
2015	233	23.5	82	2	0	0	23.61	1604.32
2015	233	23.625	83	1.1	0	-0	23.47	1585.77
2015	233	23.75	83	0.5	0	0	23.29	1567.96
2015	233	23.875	83	0.2	0	0	23.07	1552.37
2015	234	0	84	0	0	0	22.83	1540.48
2015	234	0.125	85	-0.1	0	-0	22.58	1533.37
2015	234	0.25	86	-0.1	0	0	22.33	1530.46
2015	234	0.375	87	-0.1	0	0	22.09	1530.74
2015	234	0.5	88	0	0	0	21.89	1533.2
2015	234	0.625	89	0	0	-0	21.73	1536.85
2015	234	0.75	89	0	0	0	21.61	1540.69
2015	234	0.875	89	0	0	0	21.5	1543.72
2015	234	1	90	0	0	0	21.39	1544.93
2015	234	1.125	91	-0	0	-0	21.26	1543.63
2015	234	1.25	91	-0.1	0	0	21.14	1540.37
2015	234	1.375	91	-0.1	0	0	21.05	1536
2015	234	1.5	91	0	0	0	21	1531.36
2015	234	1.625	90	0.2	0	-0	21.02	1527.3
2015	234	1.75	89	0.5	0	0	21.07	1524.68
2015	234	1.875	88	0.8	0	0	21.13	1524.34
2015	234	2	88	1	0	0	21.17	1527.14
2015	234	2.125	88	1.1	0	-0	21.16	1533.57
2015	234	2.25	89	1.2	0	0	21.12	1542.68
2015	234	2.375	90	1.1	0	0	21.08	1553.16
2015	234	2.5	91	1	0	0	21.06	1563.71
2015	234	2.625	91	0.8	0	-0	21.08	1573.03
2015	234	2.75	91	0.5	0	0	21.13	1579.8
2015	234	2.875	91	0.2	0	0	21.18	1582.72
2015	234	3	91	0	0	0	21.22	1580.49
2015	234	3.125	91	-0.1	0	-0	21.23	1572.55
2015	234	3.25	92	-0.1	0	0	21.21	1561.33
2015	234	3.375	93	-0	0	0	21.15	1549.99
2015	234	3.5	93	0	0	0	21.06	1541.72
2015	234	3.625	93	0	0	-0	20.93	1539.69
2015	234	3.75	93	0	0	0	20.78	1547.06
2015	234	3.875	93	-0	0	0	20.61	1567.01
2015	234	4	93	0	0	0	20.44	1602.72
2015	234	4.125	93	0	0	-0	20.27	1656.63
2015	234	4.25	94	-0	0	0	20.11	1728.21
2015	234	4.375	95	-0	0	0	19.96	1816.21
2015	234	4.5	96	0	0	0	19.83	1919.37
2015	234	4.625	97	0	0	-0	19.74	2036.44
2015	234	4.75	97	0	0	0	19.66	2166.17
2015	234	4.875	97	-0	0	0	19.59	2307.29
2015	234	5	97	0	0	0	19.5	2458.55
2015	234	5.125	97	0	0	-0	19.4	2618.66
2015	234	5.25	97	-0	0	0	19.3	2786.23
2015	234	5.375	97	-0	0	0	19.22	2959.82
2015	234	5.5	97	0	0	0	19.17	3137.99
2015	234	5.625	97	0	0	-0	19.16	3319.31
2015	234	5.75	98	0	0	0	19.19	3502.36
2015	234	5.875	98	0	0	0	19.24	3685.69
2015	234	6	98	0	0	0	19.28	3867.88
2015	234	6.125	98	-0	0	0.1	19.31	4047.41
2015	234	6.25	98	0	0	0.8	19.32	4222.52
2015	234	6.375	98	0	0	2.9	19.32	4391.37
2015	234	6.5	98	0	0	7	19.33	4552.11
2015	234	6.625	98	-0	0	13.6	19.35	4702.9
2015	234	6.75	98	0	0	22.6	19.39	4841.89
2015	234	6.875	98	0	0	33.5	19.47	4967.25
2015	234	7	98	0	0	46	19.61	5077.14
2015	234	7.125	97	-0	0	59.9	19.82	5170.27
2015	234	7.25	96	0	0	76.3	20.1	5247.56
2015	234	7.375	95	0	0	96.3	20.42	5310.49
2015	234	7.5	94	0	0	121	20.78	5360.55
2015	234	7.625	93	-0	0	151.1	21.16	5399.22
2015	234	7.75	91	0	0	184.9	21.54	5427.98
2015	234	7.875	90	0	0	220.3	21.92	5448.32
2015	234	8	88	0	0	255	22.28	5461.71
2015	234	8.125	86	-0	0	287.3	22.61	5469.43
2015	234	8.25	84	-0.1	0	316.9	22.9	5471.89
2015	234	8.375	82	-0.1	0	344.1	23.16	5469.32
2015	234	8.5	80	0	0	369	23.39	5461.92
2015	234	8.625	79	0.2	0	392.1	23.59	5449.91
2015	234	8.75	79	0.5	0	414.2	23.76	5433.51
2015	234	8.875	79	0.8	0	436.5	23.93	5412.92
2015	234	9	78	1	0	460	24.11	5388.35
2015	234	9.125	77	1.1	0	485.6	24.32	5360.17
2015	234	9.25	76	1.1	0	512.6	24.57	5329.28
2015	234	9.375	75	1	0	540.1	24.89	5296.74
2015	234	9.5	73	1	0	567	25.28	5263.6
2015	234	9.625	71	1	0	592.6	25.76	5230.91
2015	234	9.75	70	1	0	616.6	26.26	5199.72
2015	234	9.875	69	1	0	639.1	26.72	5171.08
2015	234	10	68	1	0	660	27.06	5146.05
2015	234	10.125	67	1	0	679.3	27.22	5125.1
2015	234	10.25	67	1	0	697.3	27.25	5106.37
2015	234	10.375	66	1	0	714.4	27.23	5087.42
2015	234	10.5	66	1	0	731	27.22	5065.79
2015	234	10.625	66	1	0	747.1	27.29	5039.05
2015	234	10.75	65	1	0	761.7	27.43	5004.76
2015	234	10.875	64	1	0	773.5	27.64	4960.48
2015	234	11	63	1	0	781	27.89	4903.76
2015	234	11.125	62	1	0	784	28.18	4833.48
2015	234	11.25	61	1	0	786	28.5	4753.81
2015	234	11.375	60	1	0	791.8	28.87	4670.23
2015	234	11.5	59	1	0	806	29.28	4588.23
2015	234	11.625	58	1	0	829.7	29.73	4513.31
2015	234	11.75	57	1	0	849.2	30.15	4450.94
2015	234	11.875	56	1	0	847.1	30.47	4406.61
2015	234	12	55	1	0	806	30.61	4385.82
2015	234	12.125	55	0.9	0	718.5	30.53	4392.4
2015	234	12.25	55	0.9	0	616.6	30.34	4423.63
2015	234	12.375	55	0.9	0	542.1	30.21	4475.13
2015	234	12.5	55	1	0	537	30.28	4542.53
2015	234	12.625	54	1.2	0	625.3	30.65	4621.47
2015	234	12.75	53	1.4	0	760	31.17	4707.57
2015	234	12.875	52	1.7	0	876.2	31.62	4796.45
2015	234	13	52	2	0	909	31.78	4883.75
2015	234	13.125	53	2.2	0	817.1	31.52	4966.31
2015	234	13.25	54	2.3	0	653.4	31.01	5045.85
2015	234	13.375	55	2.2	0	494.2	30.53	5125.31
2015	234	13.5	54	2	0	416	30.33	5207.61
2015	234	13.625	52	1.6	0	470.5	30.6	5295.69
2015	234	13.75	50	1.1	0	610.8	31.17	5392.49
2015	234	13.875	48	0.9	0	765.5	31.76	5500.94
2015	234	14	47	1	0	863	32.11	5623.98
2015	234	14.125	49	1.7	0	851.3	32.03	5762.92
2015	234	14.25	52	2.7	0	756.2	31.61	5912.55
2015	234	14.375	56	3.9	0	622.7	31.02	6066.06
2015	234	14.5	59	5	0	496	30.44	6216.64
2015	234	14.625	61	5.8	0	411.5	30	6357.46
2015	234	14.75	62	6.3	0	366.1	29.69	6481.71
2015	234	14.875	62	6.7	0	346.9	29.47	6582.56
2015	234	15	62	7	0	341	29.28	6653.19
2015	234	15.125	62	7.4	0	337.9	29.1	6688.92
2015	234	15.25	63	7.7	0	336.3	28.94	6693.54
2015	234	15.375	64	7.9	0	337.3	28.84	6672.97
2015	234	15.5	64	8	0	342	28.83	6633.15
2015	234	15.625	64	7.8	0	350.5	28.92	6579.99
2015	234	15.75	64	7.6	0	359.3	29.04	6519.43
2015	234	15.875	64	7.6	0	364	29.12	6457.38
2015	234	16	65	8	0	360	29.06	6399.78
2015	234	16.125	65	9	0	344.9	28.82	6351.11
2015	234	16.25	66	10.2	0	323.9	28.46	6310.15
2015	234	16.375	67	11.3	0	304.2	28.07	6274.24
2015	234	16.5	68	12	0	293	27.72	6240.72
2015	234	16.625	69	12	0	294.4	27.48	6206.94
2015	234	16.75	69	11.4	0	300.6	27.32	6170.25
2015	234	16.875	69	10.7	0	300.8	27.18	6127.97
2015	234	17	70	10	0	284	27	6077.46
2015	234	17.125	71	9.7	0	243.3	26.75	6016.93
2015	234	17.25	72	9.6	0	187.2	26.44	5948.1
2015	234	17.375	73	9.7	0	128	26.12	5873.57
2015	234	17.5	74	10	0	78	25.83	5795.94
2015	234	17.625	75	10.4	0	46.5	25.6	5717.79
2015	234	17.75	75	10.7	0	30.6	25.42	5641.71
2015	234	17.875	76	10.9	0	24.1	25.28	5570.31
2015	234	18	76	11	0	21	25.17	5506.17
2015	234	18.125	76	10.9	0	16.4	25.07	5451.33
2015	234	18.25	76	10.6	0	10.4	24.98	5405.53
2015	234	18.375	76	10.3	0	4.5	24.89	5367.96
2015	234	18.5	77	10	0	0	24.78	5337.81
2015	234	18.625	78	9.8	0	-2	24.64	5314.25
2015	234	18.75	79	9.8	0	-2.1	24.5	5296.47
2015	234	18.875	80	9.9	0	-1.1	24.37	5283.65
2015	234	19	80	10	0	0	24.28	5274.98
2015	234	19.125	80	10.1	0	0.6	24.24	5268.73
2015	234	19.25	80	10.2	0	0.6	24.23	5259.5
2015	234	19.375	80	10.2	0	0.3	24.25	5240.98
2015	234	19.5	79	10	0	0	24.28	5206.86
2015	234	19.625	78	9.6	0	-0.1	24.3	5150.82
2015	234	19.75	78	9.1	0	-0.1	24.32	5066.57
2015	234	19.875	78	8.5	0	-0	24.33	4947.79
2015	234	20	78	8	0	0	24.33	4788.17
2015	234	20.125	78	7.5	0	0	24.33	4584.13
2015	234	20.25	78	7.2	0	0	24.31	4343.05
2015	234	20.375	78	7	0	-0	24.28	4075.05
2015	234	20.5	79	7	0	0	24.22	3790.25
2015	234	20.625	80	7.2	0	0	24.14	3498.75
2015	234	20.75	80	7.5	0	-0	24.06	3210.68
2015	234	20.875	80	7.8	0	-0	23.98	2936.15
2015	234	21	80	8	0	0	23.94	2685.28
2015	234	21.125	80	7.9	0	0	23.95	2466.12
2015	234	21.25	79	7.7	0	0	23.99	2278.5
2015	234	21.375	79	7.4	0	-0	24.03	2120.17
2015	234	21.5	79	7	0	0	24.06	1988.88
2015	234	21.625	79	6.6	0	0	24.05	1882.4
2015	234	21.75	80	6.3	0	-0	24.01	1798.49
2015	234	21.875	81	6.1	0	-0	23.95	1734.91
2015	234	22	81	6	0	0	23.89	1689.42
2015	234	22.125	81	6.1	0	0	23.82	1659.68
2015	234	22.25	81	6.2	0	0	23.76	1642.99
2015	234	22.375	81	6.2	0	-0	23.71	1636.56
2015	234	22.5	81	6	0	0	23.67	1637.59
2015	234	22.625	81	5.5	0	0	23.64	1643.3
2015	234	22.75	81	4.7	0	-0	23.58	1650.89
2015	234	22.875	82	3.8	0	-0	23.44	1657.56
2015	234	23	83	3	0	0	23.17	1660.52
2015	234	23.125	85	2.3	0	0	22.74	1657.68
2015	234	23.25	87	1.8	0	0	22.22	1649.74
2015	234	23.375	89	1.4	0	-0	21.72	1638.12
2015	234	23.5	91	1	0	0	21.33	1624.21
2015	234	23.625	92	0.7	0	0	21.13	1609.42
2015	234	23.75	92	0.4	0	-0	21.06	1595.15
2015	234	23.875	92	0.2	0	-0	21.06	1582.82
2015	235	0	92	0	0	0	21.06	1573.83
2015	235	0.125	92	-0.2	0	0	21	1569.19
2015	235	0.25	92	-0.3	0	0	20.91	1568.33
2015	235	0.375	92	-0.3	0	-0	20.83	1570.31
2015	235	0.5	93	0	0	0	20.78	1574.17
2015	235	0.625	93	0.5	0	0	20.8	1578.97
2015	235	0.75	93	1.2	0	-0	20.87	1583.74
2015	235	0.875	93	1.8	0	-0	20.98	1587.53
2015	235	1	92	2	0	0	21.11	1589.39
2015	235	1.125	91	1.8	0	0	21.23	1588.66
2015	235	1.25	91	1.2	0	0	21.32	1585.86
2015	235	1.375	91	0.5	0	-0	21.34	1581.81
2015	235	1.5	91	0	0	0	21.28	1577.34
2015	235	1.625	92	-0.3	0	0	21.11	1573.27
2015	235	1.75	93	-0.3	0	-0	20.88	1570.41
2015	235	1.875	94	-0.2	0	-0	20.62	1569.58
2015	235	2	95	0	0	0	20.39	1571.6
2015	235	2.125	96	0.1	0	0	20.21	1576.94
2015	235	2.25	96	0.1	0	0	20.09	1584.65
2015	235	2.375	97	0.1	0	-0	20	1593.41
2015	235	2.5	97	0	0	0	19.94	1601.92
2015	235	2.625	97	-0	0	0	19.89	1608.86
2015	235	2.75	97	0	0	-0	19.83	1612.92
2015	235	2.875	97	0	0	-0	19.76	1612.79
2015	235	3	97	0	0	0	19.67	1607.17
2015	235	3.125	97	-0	0	0	19.56	1595.55
2015	235	3.25	98	-0.1	0	0	19.44	1580.69
2015	235	3.375	99	-0.1	0	-0	19.34	1566.14
2015	235	3.5	99	0	0	0	19.28	1555.47
2015	235	3.625	99	0.3	0	0	19.27	1552.23
2015	235	3.75	99	0.6	0	-0	19.31	1559.99
2015	235	3.875	98	0.9	0	-0	19.37	1582.3
2015	235	4	98	1	0	0	19.44	1622.73
2015	235	4.125	98	0.9	0	0	19.51	1683.7
2015	235	4.25	98	0.6	0	0	19.56	1763.1
2015	235	4.375	98	0.3	0	-0	19.58	1857.7
2015	235	4.5	98	0	0	0	19.56	1964.26
2015	235	4.625	98	-0.1	0	0	19.49	2079.53
2015	235	4.75	98	-0.1	0	-0	19.41	2200.27
2015	235	4.875	98	-0	0	-0	19.35	2323.24
2015	235	5	98	0	0	0	19.33	2445.21
2015	235	5.125	98	0	0	0	19.38	2564.14
2015	235	5.25	98	0	0	0.1	19.47	2682.83
2015	235	5.375	98	-0	0	0.1	19.56	2805.29
2015	235	5.5	98	0	0	0	19.61	2935.53
2015	235	5.625	98	0	0	-0.3	19.6	3077.56
2015	235	5.75	98	-0	0	-0.5	19.54	3235.38
2015	235	5.875	98	-0	0	-0.5	19.46	3413.01
2015	235	6	98	0	0	0	19.39	3614.46
2015	235	6.125	98	0	0	1.1	19.35	3841.58
2015	235	6.25	99	0	0	3.1	19.35	4087.55
2015	235	6.375	99	-0	0	6.3	19.37	4343.41
2015	235	6.5	99	0	0	11	19.39	4600.2
2015	235	6.625	99	-0	0	17.4	19.42	4848.94
2015	235	6.75	98	0	0	26.1	19.47	5080.68
